year	week	away_team	home_team	away_score	home_score	
7	16	10	18	-1	-1	
7	16	11	5	-1	-1	
7	16	13	28	-1	-1	
7	16	14	3	-1	-1	
7	16	16	31	-1	-1	
7	16	17	20	-1	-1	
7	16	23	21	-1	-1	
7	16	25	26	-1	-1	
7	16	27	24	-1	-1	
7	16	29	19	-1	-1	
7	16	30	15	-1	-1	
7	17	1	15	-1	-1	
7	17	4	6	-1	-1	
7	17	5	9	-1	-1	
7	17	7	13	-1	-1	
7	17	10	11	-1	-1	
7	17	12	30	-1	-1	
7	17	14	2	-1	-1	
7	17	17	31	-1	-1	
7	17	19	18	-1	-1	
7	17	20	0	-1	-1	
7	17	21	22	-1	-1	
7	17	23	3	-1	-1	
7	17	25	16	-1	-1	
7	17	26	27	-1	-1	
7	17	28	24	-1	-1	
7	17	29	8	-1	-1	
7	18	2	1	-1	-1	
7	18	3	0	-1	-1	
7	18	5	4	-1	-1	
7	18	6	7	-1	-1	
7	18	9	10	-1	-1	
7	18	11	8	-1	-1	
7	18	13	14	-1	-1	
7	18	15	12	-1	-1	
7	18	16	19	-1	-1	
7	18	18	17	-1	-1	
7	18	21	23	-1	-1	
7	18	22	20	-1	-1	
7	18	24	26	-1	-1	
7	18	27	25	-1	-1	
7	18	30	29	-1	-1	
7	18	31	28	-1	-1	
8	1	1	26	-1	-1	
8	1	3	24	-1	-1	
8	1	7	5	-1	-1	
8	1	8	13	-1	-1	
8	1	9	0	-1	-1	
8	1	11	2	-1	-1	
8	1	12	18	-1	-1	
8	1	14	15	-1	-1	
8	1	20	6	-1	-1	
8	1	21	4	-1	-1	
8	1	23	30	-1	-1	
8	1	25	16	-1	-1	
8	1	27	17	-1	-1	
8	1	28	10	-1	-1	
8	1	29	22	-1	-1	
8	1	31	19	-1	-1	
8	2	0	8	-1	-1	
8	2	1	7	-1	-1	
8	2	2	9	-1	-1	
8	2	4	20	-1	-1	
8	2	5	11	-1	-1	
8	2	10	29	-1	-1	
8	2	13	14	-1	-1	
8	2	15	12	-1	-1	
8	2	17	16	-1	-1	
8	2	19	18	-1	-1	
8	2	22	6	-1	-1	
8	2	23	27	-1	-1	
8	2	25	3	-1	-1	
8	2	26	24	-1	-1	
8	2	28	21	-1	-1	
8	2	30	31	-1	-1	
8	3	3	2	-1	-1	
8	3	6	4	-1	-1	
8	3	9	30	-1	-1	
8	3	10	8	-1	-1	
8	3	12	1	-1	-1	
8	3	14	0	-1	-1	
8	3	16	22	-1	-1	
8	3	17	26	-1	-1	
8	3	18	5	-1	-1	
8	3	19	15	-1	-1	
8	3	20	28	-1	-1	
8	3	21	7	-1	-1	
8	3	24	13	-1	-1	
8	3	27	25	-1	-1	
8	3	29	11	-1	-1	
8	3	31	23	-1	-1	
8	4	0	3	-1	-1	
8	4	2	27	-1	-1	
8	4	4	12	-1	-1	
8	4	5	13	-1	-1	
8	4	6	14	-1	-1	
8	4	7	10	-1	-1	
8	4	8	31	-1	-1	
8	4	9	1	-1	-1	
8	4	11	28	-1	-1	
8	4	16	15	-1	-1	
8	4	18	25	-1	-1	
8	4	20	23	-1	-1	
8	4	21	22	-1	-1	
8	4	24	17	-1	-1	
8	4	26	19	-1	-1	
8	4	30	29	-1	-1	
8	5	1	8	-1	-1	
8	5	4	7	-1	-1	
8	5	6	9	-1	-1	
8	5	11	3	-1	-1	
8	5	12	17	-1	-1	
8	5	13	2	-1	-1	
8	5	14	16	-1	-1	
8	5	15	5	-1	-1	
8	5	19	24	-1	-1	
8	5	22	20	-1	-1	
8	5	23	21	-1	-1	
8	5	26	25	-1	-1	
8	5	27	18	-1	-1	
8	5	29	0	-1	-1	
8	5	30	28	-1	-1	
8	5	31	10	-1	-1	
8	6	0	1	-1	-1	
8	6	2	24	-1	-1	
8	6	3	9	-1	-1	
8	6	5	6	-1	-1	
8	6	10	30	-1	-1	
8	6	13	4	-1	-1	
8	6	14	7	-1	-1	
8	6	16	27	-1	-1	
8	6	20	8	-1	-1	
8	6	21	11	-1	-1	
8	6	22	26	-1	-1	
8	6	25	15	-1	-1	
8	6	28	18	-1	-1	
8	6	31	29	-1	-1	
8	7	1	11	-1	-1	
8	7	2	4	-1	-1	
8	7	5	21	-1	-1	
8	7	6	23	-1	-1	
8	7	10	9	-1	-1	
8	7	12	15	-1	-1	
8	7	17	14	-1	-1	
8	7	18	26	-1	-1	
8	7	19	20	-1	-1	
8	7	24	31	-1	-1	
8	7	27	0	-1	-1	
8	7	29	16	-1	-1	
8	7	30	22	-1	-1	
8	8	4	6	-1	-1	
8	8	7	20	-1	-1	
8	8	8	11	-1	-1	
8	8	10	12	-1	-1	
8	8	14	13	-1	-1	
8	8	15	3	-1	-1	
8	8	16	19	-1	-1	
8	8	18	17	-1	-1	
8	8	22	5	-1	-1	
8	8	23	29	-1	-1	
8	8	24	1	-1	-1	
8	8	25	28	-1	-1	
8	8	26	2	-1	-1	
8	8	27	30	-1	-1	
8	8	31	21	-1	-1	
8	9	0	26	-1	-1	
8	9	1	25	-1	-1	
8	9	3	27	-1	-1	
8	9	4	22	-1	-1	
8	9	5	14	-1	-1	
8	9	11	10	-1	-1	
8	9	12	6	-1	-1	
8	9	13	7	-1	-1	
8	9	15	18	-1	-1	
8	9	17	19	-1	-1	
8	9	21	23	-1	-1	
8	9	28	9	-1	-1	
8	9	29	8	-1	-1	
8	9	31	2	-1	-1	
8	10	2	0	-1	-1	
8	10	7	6	-1	-1	
8	10	9	14	-1	-1	
8	10	11	15	-1	-1	
8	10	13	12	-1	-1	
8	10	16	24	-1	-1	
8	10	17	25	-1	-1	
8	10	18	21	-1	-1	
8	10	19	4	-1	-1	
8	10	20	31	-1	-1	
8	10	22	23	-1	-1	
8	10	27	1	-1	-1	
8	10	28	3	-1	-1	
8	10	30	8	-1	-1	
8	11	5	4	-1	-1	
8	11	6	13	-1	-1	
8	11	8	3	-1	-1	
8	11	9	29	-1	-1	
8	11	10	0	-1	-1	
8	11	14	12	-1	-1	
8	11	15	17	-1	-1	
8	11	19	27	-1	-1	
8	11	21	20	-1	-1	
8	11	23	7	-1	-1	
8	11	24	18	-1	-1	
8	11	25	2	-1	-1	
8	11	26	16	-1	-1	
8	11	30	11	-1	-1	
8	11	31	28	-1	-1	
8	12	0	25	-1	-1	
8	12	3	1	-1	-1	
8	12	4	15	-1	-1	
8	12	8	10	-1	-1	
8	12	11	9	-1	-1	
8	12	12	5	-1	-1	
8	12	13	19	-1	-1	
8	12	16	6	-1	-1	
8	12	17	7	-1	-1	
8	12	18	14	-1	-1	
8	12	20	24	-1	-1	
8	12	22	31	-1	-1	
8	12	27	26	-1	-1	
8	12	28	23	-1	-1	
8	12	29	30	-1	-1	
8	13	1	2	-1	-1	
8	13	3	10	-1	-1	
8	13	6	5	-1	-1	
8	13	7	22	-1	-1	
8	13	9	8	-1	-1	
8	13	15	13	-1	-1	
8	13	16	17	-1	-1	
8	13	21	29	-1	-1	
8	13	23	20	-1	-1	
8	13	24	0	-1	-1	
8	13	25	19	-1	-1	
8	13	26	14	-1	-1	
8	13	27	12	-1	-1	
8	13	28	30	-1	-1	
8	14	0	2	-1	-1	
8	14	7	4	-1	-1	
8	14	8	28	-1	-1	
8	14	9	11	-1	-1	
8	14	13	16	-1	-1	
8	14	17	18	-1	-1	
8	14	19	12	-1	-1	
8	14	20	5	-1	-1	
8	14	22	21	-1	-1	
8	14	23	10	-1	-1	
8	14	25	24	-1	-1	
8	14	26	3	-1	-1	
8	14	29	31	-1	-1	
8	14	30	1	-1	-1	
8	15	0	11	-1	-1	
8	15	2	3	-1	-1	
8	15	4	8	-1	-1	
8	15	5	7	-1	-1	
8	15	10	1	-1	-1	
8	15	12	14	-1	-1	
8	15	15	6	-1	-1	
8	15	17	23	-1	-1	
8	15	18	13	-1	-1	
8	15	19	16	-1	-1	
8	15	20	22	-1	-1	
8	15	21	30	-1	-1	
8	15	24	27	-1	-1	
8	15	25	26	-1	-1	
8	15	28	29	-1	-1	
8	15	31	9	-1	-1	
8	16	1	0	-1	-1	
8	16	3	5	-1	-1	
8	16	6	21	-1	-1	
8	16	7	12	-1	-1	
8	16	8	2	-1	-1	
8	16	9	10	-1	-1	
8	16	11	31	-1	-1	
8	16	13	15	-1	-1	
8	16	14	19	-1	-1	
8	16	16	18	-1	-1	
8	16	22	28	-1	-1	
8	16	23	4	-1	-1	
8	16	24	25	-1	-1	
8	16	26	27	-1	-1	
8	16	29	20	-1	-1	
8	16	30	17	-1	-1	
8	17	0	6	-1	-1	
8	17	1	3	-1	-1	
8	17	2	10	-1	-1	
8	17	5	23	-1	-1	
8	17	7	15	-1	-1	
8	17	11	8	-1	-1	
8	17	14	4	-1	-1	
8	17	16	12	-1	-1	
8	17	17	13	-1	-1	
8	17	18	19	-1	-1	
8	17	21	25	-1	-1	
8	17	22	9	-1	-1	
8	17	26	29	-1	-1	
8	17	27	24	-1	-1	
8	17	28	31	-1	-1	
8	17	30	20	-1	-1	
8	18	2	1	-1	-1	
8	18	3	0	-1	-1	
8	18	4	5	-1	-1	
8	18	6	7	-1	-1	
8	18	8	9	-1	-1	
8	18	10	11	-1	-1	
8	18	12	13	-1	-1	
8	18	15	14	-1	-1	
8	18	18	16	-1	-1	
8	18	19	17	-1	-1	
8	18	20	21	-1	-1	
8	18	23	22	-1	-1	
8	18	24	26	-1	-1	
8	18	25	27	-1	-1	
8	18	29	28	-1	-1	
8	18	31	30	-1	-1	
9	1	0	7	-1	-1	
9	1	1	10	-1	-1	
9	1	2	5	-1	-1	
9	1	4	29	-1	-1	
9	1	6	31	-1	-1	
9	1	9	27	-1	-1	
9	1	11	8	-1	-1	
9	1	12	14	-1	-1	
9	1	16	24	-1	-1	
9	1	17	3	-1	-1	
9	1	18	23	-1	-1	
9	1	20	19	-1	-1	
9	1	21	15	-1	-1	
9	1	22	13	-1	-1	
9	1	28	26	-1	-1	
9	1	30	25	-1	-1	
9	2	3	18	-1	-1	
9	2	5	1	-1	-1	
9	2	6	12	-1	-1	
9	2	7	2	-1	-1	
9	2	8	9	-1	-1	
9	2	10	11	-1	-1	
9	2	13	21	-1	-1	
9	2	14	0	-1	-1	
9	2	17	22	-1	-1	
9	2	19	16	-1	-1	
9	2	20	28	-1	-1	
9	2	23	15	-1	-1	
9	2	24	27	-1	-1	
9	2	26	25	-1	-1	
9	2	30	4	-1	-1	
9	2	31	29	-1	-1	
9	3	2	19	-1	-1	
9	3	3	1	-1	-1	
9	3	4	7	-1	-1	
9	3	9	6	-1	-1	
9	3	11	5	-1	-1	
9	3	15	13	-1	-1	
9	3	16	20	-1	-1	
9	3	18	0	-1	-1	
9	3	21	17	-1	-1	
9	3	22	12	-1	-1	
9	3	24	8	-1	-1	
9	3	25	23	-1	-1	
9	3	26	31	-1	-1	
9	3	27	14	-1	-1	
9	3	28	30	-1	-1	
9	3	29	10	-1	-1	
9	4	0	17	-1	-1	
9	4	1	16	-1	-1	
9	4	2	6	-1	-1	
9	4	5	4	-1	-1	
9	4	7	28	-1	-1	
9	4	12	3	-1	-1	
9	4	13	9	-1	-1	
9	4	14	10	-1	-1	
9	4	15	11	-1	-1	
9	4	19	18	-1	-1	
9	4	21	20	-1	-1	
9	4	22	23	-1	-1	
9	4	25	8	-1	-1	
9	4	27	30	-1	-1	
9	4	29	26	-1	-1	
9	4	31	24	-1	-1	
9	5	0	4	-1	-1	
9	5	6	1	-1	-1	
9	5	8	14	-1	-1	
9	5	9	26	-1	-1	
9	5	10	7	-1	-1	
9	5	11	25	-1	-1	
9	5	13	12	-1	-1	
9	5	15	2	-1	-1	
9	5	16	3	-1	-1	
9	5	18	5	-1	-1	
9	5	19	17	-1	-1	
9	5	20	22	-1	-1	
9	5	23	21	-1	-1	
9	5	24	29	-1	-1	
9	5	28	27	-1	-1	
9	5	31	30	-1	-1	
9	6	3	19	-1	-1	
9	6	4	2	-1	-1	
9	6	5	6	-1	-1	
9	6	7	29	-1	-1	
9	6	10	13	-1	-1	
9	6	11	12	-1	-1	
9	6	14	15	-1	-1	
9	6	16	18	-1	-1	
9	6	17	27	-1	-1	
9	6	21	1	-1	-1	
9	6	22	0	-1	-1	
9	6	23	31	-1	-1	
9	6	25	28	-1	-1	
9	6	30	8	-1	-1	
9	7	3	2	-1	-1	
9	7	6	0	-1	-1	
9	7	7	13	-1	-1	
9	7	9	8	-1	-1	
9	7	14	22	-1	-1	
9	7	15	20	-1	-1	
9	7	18	25	-1	-1	
9	7	19	23	-1	-1	
9	7	24	21	-1	-1	
9	7	26	11	-1	-1	
9	7	27	31	-1	-1	
9	7	28	5	-1	-1	
9	7	29	16	-1	-1	
9	8	1	0	-1	-1	
9	8	3	9	-1	-1	
9	8	8	4	-1	-1	
9	8	11	10	-1	-1	
9	8	12	21	-1	-1	
9	8	13	15	-1	-1	
9	8	16	22	-1	-1	
9	8	20	18	-1	-1	
9	8	23	14	-1	-1	
9	8	25	24	-1	-1	
9	8	27	26	-1	-1	
9	8	28	19	-1	-1	
9	8	29	6	-1	-1	
9	8	30	17	-1	-1	
9	8	31	7	-1	-1	
9	9	0	3	-1	-1	
9	9	4	28	-1	-1	
9	9	5	31	-1	-1	
9	9	6	30	-1	-1	
9	9	8	27	-1	-1	
9	9	9	15	-1	-1	
9	9	10	12	-1	-1	
9	9	13	23	-1	-1	
9	9	14	11	-1	-1	
9	9	16	7	-1	-1	
9	9	17	2	-1	-1	
9	9	18	1	-1	-1	
9	9	22	20	-1	-1	
9	9	26	24	-1	-1	
9	10	0	8	-1	-1	
9	10	2	11	-1	-1	
9	10	7	5	-1	-1	
9	10	10	9	-1	-1	
9	10	12	15	-1	-1	
9	10	17	4	-1	-1	
9	10	19	1	-1	-1	
9	10	21	16	-1	-1	
9	10	23	20	-1	-1	
9	10	24	13	-1	-1	
9	10	25	29	-1	-1	
9	10	26	30	-1	-1	
9	10	27	22	-1	-1	
9	10	28	6	-1	-1	
9	11	1	4	-1	-1	
9	11	2	18	-1	-1	
9	11	3	5	-1	-1	
9	11	8	26	-1	-1	
9	11	11	9	-1	-1	
9	11	14	13	-1	-1	
9	11	15	10	-1	-1	
9	11	16	17	-1	-1	
9	11	19	0	-1	-1	
9	11	20	12	-1	-1	
9	11	22	21	-1	-1	
9	11	24	28	-1	-1	
9	11	29	27	-1	-1	
9	11	30	7	-1	-1	
9	11	31	25	-1	-1	
9	12	0	2	-1	-1	
9	12	1	3	-1	-1	
9	12	4	6	-1	-1	
9	12	5	30	-1	-1	
9	12	9	14	-1	-1	
9	12	10	24	-1	-1	
9	12	13	8	-1	-1	
9	12	17	20	-1	-1	
9	12	18	19	-1	-1	
9	12	21	29	-1	-1	
9	12	23	16	-1	-1	
9	12	25	15	-1	-1	
9	12	26	12	-1	-1	
9	12	27	11	-1	-1	
9	12	28	31	-1	-1	
9	13	2	1	-1	-1	
9	13	4	3	-1	-1	
9	13	6	7	-1	-1	
9	13	8	10	-1	-1	
9	13	12	23	-1	-1	
9	13	15	14	-1	-1	
9	13	17	19	-1	-1	
9	13	20	21	-1	-1	
9	13	22	18	-1	-1	
9	13	25	26	-1	-1	
9	13	28	9	-1	-1	
9	13	29	5	-1	-1	
9	13	30	24	-1	-1	
9	13	31	11	-1	-1	
9	14	1	17	-1	-1	
9	14	2	0	-1	-1	
9	14	5	7	-1	-1	
9	14	10	25	-1	-1	
9	14	12	13	-1	-1	
9	14	18	16	-1	-1	
9	14	19	6	-1	-1	
9	14	20	3	-1	-1	
9	14	21	14	-1	-1	
9	14	23	22	-1	-1	
9	14	24	9	-1	-1	
9	14	26	27	-1	-1	
9	14	30	29	-1	-1	
9	14	31	4	-1	-1	
9	15	3	6	-1	-1	
9	15	5	0	-1	-1	
9	15	7	4	-1	-1	
9	15	8	15	-1	-1	
9	15	9	11	-1	-1	
9	15	13	1	-1	-1	
9	15	14	12	-1	-1	
9	15	16	2	-1	-1	
9	15	17	18	-1	-1	
9	15	21	23	-1	-1	
9	15	22	19	-1	-1	
9	15	24	25	-1	-1	
9	15	26	20	-1	-1	
9	15	27	10	-1	-1	
9	15	29	28	-1	-1	
9	15	30	31	-1	-1	
9	16	0	16	-1	-1	
9	16	1	7	-1	-1	
9	16	2	3	-1	-1	
9	16	4	14	-1	-1	
9	16	6	5	-1	-1	
9	16	10	8	-1	-1	
9	16	11	24	-1	-1	
9	16	12	9	-1	-1	
9	16	15	22	-1	-1	
9	16	18	21	-1	-1	
9	16	19	26	-1	-1	
9	16	20	13	-1	-1	
9	16	23	17	-1	-1	
9	16	25	27	-1	-1	
9	16	29	30	-1	-1	
9	16	31	28	-1	-1	
9	17	0	1	-1	-1	
9	17	5	15	-1	-1	
9	17	6	4	-1	-1	
9	17	7	3	-1	-1	
9	17	11	13	-1	-1	
9	17	12	8	-1	-1	
9	17	14	20	-1	-1	
9	17	17	16	-1	-1	
9	17	19	21	-1	-1	
9	17	22	30	-1	-1	
9	17	23	2	-1	-1	
9	17	25	9	-1	-1	
9	17	26	10	-1	-1	
9	17	27	24	-1	-1	
9	17	28	29	-1	-1	
9	17	31	18	-1	-1	
9	18	1	2	-1	-1	
9	18	3	0	-1	-1	
9	18	4	5	-1	-1	
9	18	7	6	-1	-1	
9	18	8	11	-1	-1	
9	18	9	10	-1	-1	
9	18	13	14	-1	-1	
9	18	15	12	-1	-1	
9	18	16	19	-1	-1	
9	18	18	17	-1	-1	
9	18	20	23	-1	-1	
9	18	21	22	-1	-1	
9	18	24	26	-1	-1	
9	18	27	25	-1	-1	
9	18	29	31	-1	-1	
9	18	30	28	-1	-1	
10	1	1	30	-1	-1	
10	1	3	28	-1	-1	
10	1	4	5	-1	-1	
10	1	6	16	-1	-1	
10	1	9	11	-1	-1	
10	1	13	0	-1	-1	
10	1	14	7	-1	-1	
10	1	15	2	-1	-1	
10	1	21	24	-1	-1	
10	1	22	8	-1	-1	
10	1	23	10	-1	-1	
10	1	25	17	-1	-1	
10	1	26	12	-1	-1	
10	1	27	20	-1	-1	
10	1	29	19	-1	-1	
10	1	31	18	-1	-1	
10	2	0	15	-1	-1	
10	2	2	14	-1	-1	
10	2	3	9	-1	-1	
10	2	5	6	-1	-1	
10	2	7	4	-1	-1	
10	2	10	22	-1	-1	
10	2	11	13	-1	-1	
10	2	12	27	-1	-1	
10	2	17	16	-1	-1	
10	2	19	18	-1	-1	
10	2	20	8	-1	-1	
10	2	21	29	-1	-1	
10	2	24	25	-1	-1	
10	2	26	23	-1	-1	
10	2	28	30	-1	-1	
10	2	31	1	-1	-1	
10	3	1	0	-1	-1	
10	3	4	2	-1	-1	
10	3	6	3	-1	-1	
10	3	8	10	-1	-1	
10	3	12	14	-1	-1	
10	3	15	24	-1	-1	
10	3	16	11	-1	-1	
10	3	17	5	-1	-1	
10	3	18	20	-1	-1	
10	3	19	28	-1	-1	
10	3	22	26	-1	-1	
10	3	23	9	-1	-1	
10	3	25	21	-1	-1	
10	3	27	13	-1	-1	
10	3	29	31	-1	-1	
10	3	30	7	-1	-1	
10	4	0	29	-1	-1	
10	4	2	1	-1	-1	
10	4	8	4	-1	-1	
10	4	9	12	-1	-1	
10	4	10	6	-1	-1	
10	4	11	7	-1	-1	
10	4	13	26	-1	-1	
10	4	14	25	-1	-1	
10	4	15	3	-1	-1	
10	4	16	31	-1	-1	
10	4	18	5	-1	-1	
10	4	22	21	-1	-1	
10	4	23	20	-1	-1	
10	4	24	27	-1	-1	
10	4	28	17	-1	-1	
10	4	30	19	-1	-1	
10	5	3	14	-1	-1	
10	5	4	18	-1	-1	
10	5	5	11	-1	-1	
10	5	6	19	-1	-1	
10	5	7	0	-1	-1	
10	5	8	15	-1	-1	
10	5	10	9	-1	-1	
10	5	13	1	-1	-1	
10	5	17	30	-1	-1	
10	5	20	22	-1	-1	
10	5	21	23	-1	-1	
10	5	24	26	-1	-1	
10	5	25	12	-1	-1	
10	5	27	2	-1	-1	
10	5	28	31	-1	-1	
10	5	29	16	-1	-1	
10	6	0	30	-1	-1	
10	6	1	15	-1	-1	
10	6	2	3	-1	-1	
10	6	4	9	-1	-1	
10	6	7	10	-1	-1	
10	6	11	8	-1	-1	
10	6	12	24	-1	-1	
10	6	18	29	-1	-1	
10	6	20	28	-1	-1	
10	6	22	14	-1	-1	
10	6	23	13	-1	-1	
10	6	25	27	-1	-1	
10	6	26	16	-1	-1	
10	6	31	5	-1	-1	
10	7	0	10	-1	-1	
10	7	3	13	-1	-1	
10	7	6	5	-1	-1	
10	7	8	21	-1	-1	
10	7	11	23	-1	-1	
10	7	12	15	-1	-1	
10	7	16	28	-1	-1	
10	7	17	22	-1	-1	
10	7	19	4	-1	-1	
10	7	24	20	-1	-1	
10	7	27	18	-1	-1	
10	7	29	2	-1	-1	
10	7	30	25	-1	-1	
10	8	4	7	-1	-1	
10	8	5	1	-1	-1	
10	8	9	22	-1	-1	
10	8	10	8	-1	-1	
10	8	12	6	-1	-1	
10	8	14	13	-1	-1	
10	8	16	19	-1	-1	
10	8	18	17	-1	-1	
10	8	20	11	-1	-1	
10	8	21	27	-1	-1	
10	8	25	23	-1	-1	
10	8	28	0	-1	-1	
10	8	29	24	-1	-1	
10	8	30	3	-1	-1	
10	8	31	26	-1	-1	
10	9	1	29	-1	-1	
10	9	2	28	-1	-1	
10	9	3	31	-1	-1	
10	9	5	16	-1	-1	
10	9	6	8	-1	-1	
10	9	7	9	-1	-1	
10	9	10	20	-1	-1	
10	9	11	4	-1	-1	
10	9	13	12	-1	-1	
10	9	19	17	-1	-1	
10	9	23	21	-1	-1	
10	9	25	0	-1	-1	
10	9	26	15	-1	-1	
10	9	27	14	-1	-1	
10	10	0	2	-1	-1	
10	10	7	6	-1	-1	
10	10	9	8	-1	-1	
10	10	13	5	-1	-1	
10	10	15	4	-1	-1	
10	10	16	23	-1	-1	
10	10	17	10	-1	-1	
10	10	18	30	-1	-1	
10	10	19	31	-1	-1	
10	10	20	21	-1	-1	
10	10	22	25	-1	-1	
10	10	24	14	-1	-1	
10	10	26	1	-1	-1	
10	10	29	3	-1	-1	
10	11	4	6	-1	-1	
10	11	5	19	-1	-1	
10	11	8	7	-1	-1	
10	11	11	10	-1	-1	
10	11	12	2	-1	-1	
10	11	14	1	-1	-1	
10	11	15	27	-1	-1	
10	11	17	29	-1	-1	
10	11	21	9	-1	-1	
10	11	23	22	-1	-1	
10	11	24	13	-1	-1	
10	11	25	26	-1	-1	
10	11	28	18	-1	-1	
10	11	30	16	-1	-1	
10	11	31	0	-1	-1	
10	12	1	3	-1	-1	
10	12	2	31	-1	-1	
10	12	6	11	-1	-1	
10	12	7	17	-1	-1	
10	12	10	5	-1	-1	
10	12	13	15	-1	-1	
10	12	14	12	-1	-1	
10	12	16	4	-1	-1	
10	12	18	8	-1	-1	
10	12	19	9	-1	-1	
10	12	20	25	-1	-1	
10	12	22	30	-1	-1	
10	12	26	21	-1	-1	
10	12	27	24	-1	-1	
10	12	29	28	-1	-1	
10	13	1	12	-1	-1	
10	13	3	0	-1	-1	
10	13	5	7	-1	-1	
10	13	8	11	-1	-1	
10	13	9	20	-1	-1	
10	13	15	14	-1	-1	
10	13	18	19	-1	-1	
10	13	21	22	-1	-1	
10	13	23	27	-1	-1	
10	13	26	24	-1	-1	
10	13	28	4	-1	-1	
10	13	29	6	-1	-1	
10	13	30	2	-1	-1	
10	13	31	17	-1	-1	
10	14	2	0	-1	-1	
10	14	7	18	-1	-1	
10	14	9	10	-1	-1	
10	14	14	26	-1	-1	
10	14	15	13	-1	-1	
10	14	17	6	-1	-1	
10	14	19	16	-1	-1	
10	14	20	23	-1	-1	
10	14	21	12	-1	-1	
10	14	22	11	-1	-1	
10	14	24	3	-1	-1	
10	14	27	25	-1	-1	
10	14	28	1	-1	-1	
10	14	31	30	-1	-1	
10	15	0	1	-1	-1	
10	15	2	13	-1	-1	
10	15	5	8	-1	-1	
10	15	6	4	-1	-1	
10	15	10	14	-1	-1	
10	15	11	9	-1	-1	
10	15	12	3	-1	-1	
10	15	16	7	-1	-1	
10	15	17	18	-1	-1	
10	15	19	21	-1	-1	
10	15	22	20	-1	-1	
10	15	23	24	-1	-1	
10	15	25	15	-1	-1	
10	15	26	27	-1	-1	
10	15	30	29	-1	-1	
10	15	31	28	-1	-1	
10	16	1	11	-1	-1	
10	16	3	2	-1	-1	
10	16	4	17	-1	-1	
10	16	7	5	-1	-1	
10	16	8	23	-1	-1	
10	16	9	6	-1	-1	
10	16	13	25	-1	-1	
10	16	14	0	-1	-1	
10	16	15	12	-1	-1	
10	16	18	16	-1	-1	
10	16	20	26	-1	-1	
10	16	21	10	-1	-1	
10	16	24	19	-1	-1	
10	16	27	22	-1	-1	
10	16	28	29	-1	-1	
10	16	30	31	-1	-1	
10	17	0	12	-1	-1	
10	17	2	8	-1	-1	
10	17	3	1	-1	-1	
10	17	4	10	-1	-1	
10	17	9	5	-1	-1	
10	17	11	21	-1	-1	
10	17	13	14	-1	-1	
10	17	16	17	-1	-1	
10	17	18	6	-1	-1	
10	17	19	7	-1	-1	
10	17	20	15	-1	-1	
10	17	23	31	-1	-1	
10	17	24	22	-1	-1	
10	17	26	25	-1	-1	
10	17	28	27	-1	-1	
10	17	29	30	-1	-1	
10	18	0	3	-1	-1	
10	18	1	2	-1	-1	
10	18	5	4	-1	-1	
10	18	6	7	-1	-1	
10	18	8	9	-1	-1	
10	18	10	11	-1	-1	
10	18	12	13	-1	-1	
10	18	14	15	-1	-1	
10	18	16	18	-1	-1	
10	18	17	19	-1	-1	
10	18	21	20	-1	-1	
10	18	22	23	-1	-1	
10	18	25	24	-1	-1	
10	18	27	26	-1	-1	
10	18	30	28	-1	-1	
10	18	31	29	-1	-1	
11	1	1	2	-1	-1	
11	1	3	25	-1	-1	
11	1	4	15	-1	-1	
11	1	6	13	-1	-1	
11	1	7	0	-1	-1	
11	1	10	8	-1	-1	
11	1	12	17	-1	-1	
11	1	14	19	-1	-1	
11	1	16	27	-1	-1	
11	1	18	24	-1	-1	
11	1	20	29	-1	-1	
11	1	22	26	-1	-1	
11	1	23	5	-1	-1	
11	1	28	11	-1	-1	
11	1	30	21	-1	-1	
11	1	31	9	-1	-1	
11	2	0	1	-1	-1	
11	2	2	3	-1	-1	
11	2	5	20	-1	-1	
11	2	8	6	-1	-1	
11	2	11	31	-1	-1	
11	2	12	10	-1	-1	
11	2	13	4	-1	-1	
11	2	15	7	-1	-1	
11	2	16	14	-1	-1	
11	2	17	19	-1	-1	
11	2	21	22	-1	-1	
11	2	23	28	-1	-1	
11	2	24	27	-1	-1	
11	2	26	25	-1	-1	
11	2	29	9	-1	-1	
11	2	30	18	-1	-1	
11	3	1	15	-1	-1	
11	3	3	12	-1	-1	
11	3	4	21	-1	-1	
11	3	5	7	-1	-1	
11	3	9	11	-1	-1	
11	3	14	13	-1	-1	
11	3	18	16	-1	-1	
11	3	19	0	-1	-1	
11	3	20	6	-1	-1	
11	3	22	30	-1	-1	
11	3	24	17	-1	-1	
11	3	25	8	-1	-1	
11	3	26	2	-1	-1	
11	3	27	29	-1	-1	
11	3	28	10	-1	-1	
11	3	31	23	-1	-1	
11	4	4	12	-1	-1	
11	4	6	23	-1	-1	
11	4	7	22	-1	-1	
11	4	8	0	-1	-1	
11	4	9	1	-1	-1	
11	4	10	5	-1	-1	
11	4	11	3	-1	-1	
11	4	13	18	-1	-1	
11	4	15	14	-1	-1	
11	4	17	26	-1	-1	
11	4	19	24	-1	-1	
11	4	21	20	-1	-1	
11	4	25	16	-1	-1	
11	4	27	2	-1	-1	
11	4	28	29	-1	-1	
11	4	31	30	-1	-1	
11	5	0	13	-1	-1	
11	5	1	27	-1	-1	
11	5	2	8	-1	-1	
11	5	3	24	-1	-1	
11	5	6	14	-1	-1	
11	5	9	4	-1	-1	
11	5	11	10	-1	-1	
11	5	12	7	-1	-1	
